ticker,outcome,venue,primary_exchange,con_id,candidates,detail,attempts,elapsed_s,unexpected_venue
PPLC,resolved,NYSE,NYSE,858138573,,1 contract(s),1,0.109,no
PPLT,resolved,ARCA,ARCA,334909224,,1 contract(s),1,0.132,no
PPTY,resolved,ARCA,ARCA,312184396,,1 contract(s),1,0.105,no
PQAP,resolved,NASDAQ,NASDAQ,751897043,,1 contract(s),1,0.143,no
PQDI,resolved,ARCA,ARCA,427573937,,1 contract(s),1,0.142,no
PQJA,resolved,NASDAQ,NASDAQ,751897046,,1 contract(s),1,0.106,no
PQJL,resolved,NASDAQ,NASDAQ,751897049,,1 contract(s),1,0.143,no
PQOC,resolved,NASDAQ,NASDAQ,751897052,,1 contract(s),1,0.110,no
PRAE,resolved,ARCA,ARCA,672770435,,1 contract(s),1,0.109,no
PRAY,resolved,ARCA,ARCA,842166651,,1 contract(s),1,0.107,no
PREF,resolved,ARCA,ARCA,281981386,,1 contract(s),1,0.170,no
PRF,resolved,ARCA,ARCA,319357032,,1 contract(s),1,0.106,no
PRFD,resolved,ARCA,ARCA,608608052,,1 contract(s),1,0.215,no
PRFZ,resolved,NASDAQ,NASDAQ,320227512,,1 contract(s),1,0.237,no
PRIV,resolved,ARCA,ARCA,764745869,,1 contract(s),1,0.144,no
PRMN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
PRMR,resolved,NASDAQ,NASDAQ,837482720,,1 contract(s),1,0.177,no
PRN,resolved,NASDAQ,NASDAQ,320226760,,1 contract(s),1,0.114,no
PRNT,resolved,BATS,BATS,241424237,,1 contract(s),1,0.107,no
PRXG,resolved,ARCA,ARCA,774815532,,1 contract(s),1,0.097,no
PRXV,resolved,ARCA,ARCA,774815538,,1 contract(s),1,0.151,no
PSC,resolved,NASDAQ,NASDAQ,248811629,,1 contract(s),1,0.159,no
PSCC,resolved,NASDAQ,NASDAQ,320227592,,1 contract(s),1,0.154,no
PSCD,resolved,NASDAQ,NASDAQ,320227597,,1 contract(s),1,0.149,no
PSCE,resolved,NASDAQ,NASDAQ,642414849,,1 contract(s),1,0.130,no
PSCF,resolved,NASDAQ,NASDAQ,320227606,,1 contract(s),1,0.147,no
PSCH,resolved,NASDAQ,NASDAQ,320227609,,1 contract(s),1,0.182,no
PSCI,resolved,NASDAQ,NASDAQ,320227612,,1 contract(s),1,0.116,no
PSCJ,resolved,BATS,BATS,500073372,,1 contract(s),1,0.129,no
PSCM,resolved,NASDAQ,NASDAQ,320228918,,1 contract(s),1,0.110,no
PSCQ,resolved,BATS,BATS,518304445,,1 contract(s),1,0.178,no
PSCT,resolved,NASDAQ,NASDAQ,320227616,,1 contract(s),1,0.155,no
PSCU,resolved,NASDAQ,NASDAQ,320227621,,1 contract(s),1,0.149,no
PSCW,resolved,BATS,BATS,479807341,,1 contract(s),1,0.144,no
PSCX,resolved,BATS,BATS,462268928,,1 contract(s),1,0.103,no
PSDN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
PSEP,resolved,BATS,BATS,381637421,,1 contract(s),1,0.148,no
PSET,resolved,NASDAQ,NASDAQ,226664426,,1 contract(s),1,0.106,no
PSFD,resolved,BATS,BATS,462268933,,1 contract(s),1,0.102,no
PSFF,resolved,BATS,BATS,462936677,,1 contract(s),1,0.154,no
PSFJ,resolved,BATS,BATS,500073376,,1 contract(s),1,0.104,no
PSFM,resolved,BATS,BATS,479807347,,1 contract(s),1,0.106,no
PSFO,resolved,BATS,BATS,518304448,,1 contract(s),1,0.148,no
PSH,resolved,BATS,BATS,672770450,,1 contract(s),1,0.148,no
PSI,resolved,ARCA,ARCA,319357019,,1 contract(s),1,0.103,no
PSIL,resolved,ARCA,ARCA,726746629,,1 contract(s),1,0.106,no
PSJ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PSK,resolved,ARCA,ARCA,68650342,,1 contract(s),1,0.088,no
PSL,resolved,NASDAQ,NASDAQ,320226736,,1 contract(s),1,0.182,no
PSLV,resolved,ARCA,ARCA,80425147,,1 contract(s),1,0.144,no
PSMB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PSMC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
PSMD,resolved,BATS,BATS,462268938,,1 contract(s),1,0.105,no
PSMG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
PSMJ,resolved,BATS,BATS,500073381,,1 contract(s),1,0.104,no
PSMM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PSMO,resolved,BATS,BATS,518304453,,1 contract(s),1,0.144,no
PSMR,resolved,BATS,BATS,479807350,,1 contract(s),1,0.107,no
PSP,resolved,ARCA,ARCA,640550540,,1 contract(s),1,0.112,no
PSQ,resolved,ARCA,ARCA,692767261,,1 contract(s),1,0.130,no
PSQA,resolved,ARCA,ARCA,727533405,,1 contract(s),1,0.110,no
PSQO,resolved,ARCA,ARCA,727533409,,1 contract(s),1,0.122,no
PSR,resolved,ARCA,ARCA,319355785,,1 contract(s),1,0.145,no
PST,resolved,ARCA,ARCA,50918095,,1 contract(s),1,0.091,no
PSTP,resolved,ARCA,ARCA,548569417,,1 contract(s),1,0.144,no
PSTR,resolved,NASDAQ,NASDAQ,700337401,,1 contract(s),1,0.108,no
PSWD,resolved,NASDAQ,NASDAQ,641848900,,1 contract(s),1,0.238,no
PTBD,resolved,ARCA,ARCA,388706261,,1 contract(s),1,0.234,no
PTEC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PTEU,resolved,BATS,BATS,215304048,,1 contract(s),1,0.202,no
PTF,resolved,NASDAQ,NASDAQ,320226789,,1 contract(s),1,0.165,no
PTH,resolved,NASDAQ,NASDAQ,320226759,,1 contract(s),1,0.146,no
PTIN,resolved,ARCA,ARCA,364402878,,1 contract(s),1,0.086,no
PTIR,resolved,NASDAQ,NASDAQ,726761165,,1 contract(s),1,0.103,no
PTL,resolved,ARCA,ARCA,693113812,,1 contract(s),1,0.107,no
PTLC,resolved,BATS,BATS,196183258,,1 contract(s),1,0.137,no
PTMC,resolved,BATS,BATS,196183253,,1 contract(s),1,0.094,no
PTNQ,resolved,NASDAQ,NASDAQ,196887990,,1 contract(s),1,0.093,no
PTRB,resolved,ARCA,ARCA,531494986,,1 contract(s),1,0.104,no
PUI,resolved,NASDAQ,NASDAQ,320226794,,1 contract(s),1,0.147,no
PULS,resolved,ARCA,ARCA,313675684,,1 contract(s),1,0.108,no
PULT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
PUSH,resolved,ARCA,ARCA,712594731,,1 contract(s),1,0.110,no
PUTD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
PUTW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
PVAL,resolved,ARCA,ARCA,493464112,,1 contract(s),1,0.109,no
PVI,resolved,ARCA,ARCA,319359465,,1 contract(s),1,0.106,no
PWB,resolved,ARCA,ARCA,319356939,,1 contract(s),1,0.147,no
PWC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
PWER,resolved,ARCA,ARCA,668447010,,1 contract(s),1,0.107,no
PWP,resolved,NASDAQ,NASDAQ,499429364,,1 contract(s),1,0.106,no
PWRD,resolved,NASDAQ,NASDAQ,542577766,,1 contract(s),1,0.142,no
PWS,resolved,BATS,BATS,299204152,,1 contract(s),1,0.106,no
PWV,resolved,ARCA,ARCA,319356954,,1 contract(s),1,0.104,no
PWZ,resolved,ARCA,ARCA,319355907,,1 contract(s),1,0.084,no
PXE,resolved,ARCA,ARCA,319356959,,1 contract(s),1,0.133,no
PXF,resolved,ARCA,ARCA,319356942,,1 contract(s),1,0.107,no
PXH,resolved,ARCA,ARCA,319356969,,1 contract(s),1,0.151,no
PXI,resolved,NASDAQ,NASDAQ,320226751,,1 contract(s),1,0.145,no
PXJ,resolved,ARCA,ARCA,640550537,,1 contract(s),1,0.109,no
PXQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
PXUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
PY,resolved,NASDAQ,NASDAQ,226664431,,1 contract(s),1,0.211,no
PYLD,resolved,ARCA,ARCA,638360201,,1 contract(s),1,0.196,no
PYPE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
PYPY,resolved,ARCA,ARCA,835599807,,1 contract(s),1,0.109,no
PYZ,resolved,NASDAQ,NASDAQ,320226724,,1 contract(s),1,0.101,no
PZA,resolved,ARCA,ARCA,319357043,,1 contract(s),1,0.153,no
PZT,resolved,ARCA,ARCA,319357065,,1 contract(s),1,0.103,no
QABA,resolved,NASDAQ,NASDAQ,61481451,,1 contract(s),1,0.144,no
QAI,resolved,ARCA,ARCA,59194806,,1 contract(s),1,0.138,no
QALT,resolved,NASDAQ,NASDAQ,809521337,,1 contract(s),1,0.088,no
QARP,resolved,ARCA,ARCA,313130362,,1 contract(s),1,0.084,no
QAT,resolved,NASDAQ,NASDAQ,150201408,,1 contract(s),1,0.135,no
QB,resolved,NASDAQ,NASDAQ,794917155,,1 contract(s),1,0.109,no
QBIG,resolved,NASDAQ,NASDAQ,746167162,,1 contract(s),1,0.136,no
QBUF,resolved,NASDAQ,NASDAQ,713229044,,1 contract(s),1,0.150,no
QBY,resolved,NASDAQ,NASDAQ,834263537,,1 contract(s),1,0.108,no
QCLN,resolved,NASDAQ,NASDAQ,42839245,,1 contract(s),1,0.108,no
QCLR,resolved,NASDAQ,NASDAQ,510711385,,1 contract(s),1,0.111,no
QCMD,resolved,NASDAQ,NASDAQ,794631860,,1 contract(s),1,0.211,no
QCML,resolved,NASDAQ,NASDAQ,760970910,,1 contract(s),1,0.196,no
QCMU,resolved,NASDAQ,NASDAQ,794631867,,1 contract(s),1,0.242,no
QCON,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
QDCC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
QDEC,resolved,BATS,BATS,461481826,,1 contract(s),1,0.276,no
QDEF,resolved,ARCA,ARCA,118977457,,1 contract(s),1,0.182,no
QDF,resolved,ARCA,ARCA,118938250,,1 contract(s),1,0.152,no
QDIV,resolved,ARCA,ARCA,326013604,,1 contract(s),1,0.094,no
QDPL,resolved,ARCA,ARCA,502056042,,1 contract(s),1,0.130,no
QDTE,resolved,BATS,BATS,688829913,,1 contract(s),1,0.146,no
